GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedSelectAutomappedBuilder,58,89,1,3,13,21,8,9,7,8
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder,1,222,2,6,0,44,2,24,0,22
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.new ResultSetMapper() {...},0,28,0,2,0,5,0,3,0,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableResultSets1Builder,16,63,0,0,4,13,2,8,2,8
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.new ConnectionProvider() {...},1,21,0,0,1,4,1,2,1,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.new ConnectionProvider() {...},0,11,0,0,0,3,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableResultSets3Builder,22,71,0,0,6,12,3,7,3,7
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.new InputStream() {...},5,21,0,0,2,6,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.new Reader() {...},5,24,0,0,2,6,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Call.PlaceAndType,0,9,0,0,0,4,0,1,0,1
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Sql,12,55,0,4,4,12,0,5,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,ConnectionProvider,34,9,0,0,7,2,3,1,3,1
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,ParametersBuilder,12,222,4,20,2,47,5,21,1,13
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util,358,1306,84,196,70,323,64,128,1,51
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableBuilderN,18,58,0,0,4,11,3,6,3,6
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.NamedCol,0,12,0,0,0,5,0,2,0,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableBuilder3,37,71,0,0,6,12,4,6,4,6
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableBuilder2,6,93,0,0,2,16,1,9,1,9
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Parameter,2,106,1,9,1,25,1,15,0,11
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableResultSets4Builder,62,56,0,0,11,9,7,3,7,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableBuilder4,96,57,0,0,10,9,8,2,8,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableBuilder1,18,72,0,0,4,13,3,7,3,7
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableBuilderN,18,56,0,0,4,11,3,5,3,5
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableBuilder4,94,57,0,0,12,9,7,2,7,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableBuilder3,37,69,0,0,6,14,4,5,4,5
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableBuilder2,6,91,0,0,2,16,1,8,1,8
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableBuilder1,18,70,0,0,4,13,3,6,3,6
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedReturnGeneratedKeysBuilder.ValuesOnly,0,13,0,0,0,4,0,2,0,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableResultSets2Builder,16,68,0,0,4,14,2,7,2,7
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableResultSets3Builder,22,69,0,0,6,13,3,6,3,6
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Getter,0,111,0,0,0,16,0,15,0,15
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableResultSets1Builder,16,61,0,0,4,13,2,7,2,7
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableResultSets4Builder,60,56,0,0,11,9,6,3,6,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedUpdateBuilder.TransactedUpdateBuilderValuesOnly,0,18,0,0,0,6,0,2,0,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Type,0,444,0,0,0,44,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.ProxyInstance,23,154,6,22,7,33,6,11,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,SqlInfo,19,288,10,36,5,67,9,25,0,11
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedSelectAutomappedBuilder.TransactedSelectAutomappedBuilderValuesOnly,0,23,0,0,0,7,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,UpdateBuilder,12,93,3,5,3,22,3,11,1,9
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,ConnectionProvider.new ConnectionProvider() {...},27,0,0,0,5,0,3,0,3,0
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedSelectBuilder,41,118,0,4,10,28,5,14,5,12
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,ConnectionProvider.new ConnectionProvider() {...},22,0,0,0,5,0,3,0,3,0
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Util.ProxyService,0,208,0,14,0,37,0,11,0,4
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,ConnectionProvider.new ConnectionProvider() {...},17,0,0,0,5,0,3,0,3,0
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder,6,157,2,4,1,31,2,16,0,15
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,NamedCallableStatement,0,9,0,0,0,4,0,1,0,1
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,CallableBuilder.CallableResultSetsNBuilder,14,53,0,0,4,12,2,6,2,6
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,SelectBuilder,12,93,3,5,3,24,3,8,1,6
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Update,21,394,4,16,4,83,5,40,3,32
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedReturnGeneratedKeysBuilder,0,74,0,2,0,17,0,8,0,7
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedSelectBuilder.TransactedSelectBuilderValuesOnly,0,19,0,0,0,6,0,2,0,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Parameter.ParameterListBuilder,0,29,0,0,0,8,0,4,0,4
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableResultSets2Builder,16,70,0,0,4,14,2,8,2,8
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,DependsOn,0,28,0,0,0,6,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,ResultSetAutoClosesStatement,16,24,2,2,6,12,2,2,0,2
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedUpdateBuilder,40,164,2,2,11,40,8,19,6,19
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedCallableBuilder.CallableResultSetsNBuilder,14,55,0,0,4,12,2,7,2,7
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Tx,18,41,2,6,4,9,6,5,4,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,TransactedBuilder,14,38,0,0,2,8,1,3,1,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc,Call,264,949,1,23,32,165,19,76,18,65
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool,DatabaseType,0,139,0,0,0,16,0,3,0,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool,NonBlockingConnectionPool.Builder,53,223,3,15,16,64,9,21,6,15
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool,Pools,0,2,0,0,0,1,0,1,0,1
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool,NonBlockingConnectionPool,0,32,0,0,0,8,0,5,0,5
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool.internal,ConnectionProviderBlockingPool,4,16,0,0,2,4,1,3,1,3
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool.internal,ConnectionProviderBlockingPool.MemberWithValueConnection,15,47,0,2,7,14,1,5,1,4
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool.internal,HealthCheckPredicate,17,6,0,0,5,3,1,1,1,1
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool.internal,PooledConnection,44,66,0,0,7,15,4,8,4,8
rxjava3-jdbc,org.davidmoten.rxjava3.jdbc.pool.internal,SerializedConnectionListener,6,44,2,4,4,15,2,4,0,3
